NPs ID,NP_Class,INPs_Core,Targeting Strategy,Shape,Size (nm),Size_Category,Zeta Potential (mv),Zeta_Category,Responsive release,Tumor Cell,Tumor Site,Tumor Size ( mm³),Administration Dosages (mg/kg),Organ or tissue,Time point (h),Biodistribution (%ID),Tumor_%ID,Liver_%ID,Selectivity_Index,Targeting_Efficiency,Shell Type,MW Shell,HAS_PEG,Spleen_%ID
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Tumor,1.0,0.12,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Tumor,6.0,0.56,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Tumor,24.0,0.87,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Heart,1.0,0.2638,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Heart,6.0,0.4073,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Heart,24.0,0.2183,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Liver,1.0,44.86,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Liver,6.0,52.34,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Liver,24.0,64.85,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Spleen,1.0,9.29,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Spleen,6.0,10.33,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Spleen,24.0,10.22,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Lungs,1.0,0.69,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Lungs,6.0,0.63,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Lungs,24.0,0.23,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Kidneys,1.0,0.61,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Kidneys,6.0,0.53,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Kidneys,24.0,0.14,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Blood,1.0,13.12,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Blood,6.0,12.177,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Blood,24.0,0.854,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Stomach,1.0,0.08632,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Stomach,6.0,0.17082,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Stomach,24.0,0.10612,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Intestine,1.0,0.92629,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Intestine,6.0,1.83885,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Intestine,24.0,1.89505,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Muscle,1.0,2.69994,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Muscle,6.0,3.3208,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Muscle,24.0,1.26988,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Bone,1.0,2.60624,0.12,44.86,0.0022160664819944,Very Poor,PEG,5000,Yes,9.29
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Bone,6.0,3.18124,0.56,52.34,0.0089356949098452,Very Poor,PEG,5000,Yes,10.33
INPs-P8,Inorganic,Gold,Passive,Others,111.3,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.0,Bone,24.0,3.50444,0.87,64.85,0.0115891834287997,Poor,PEG,5000,Yes,10.22
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Tumor,1.0,0.15,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Tumor,6.0,0.5,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Tumor,24.0,0.55,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Heart,1.0,0.4125,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Heart,6.0,0.3076,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Heart,24.0,0.0798,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Liver,1.0,40.87,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Liver,6.0,57.73,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Liver,24.0,56.38,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Spleen,1.0,5.87,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Spleen,6.0,7.85,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Spleen,24.0,8.87,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Lungs,1.0,0.71,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Lungs,6.0,1.04,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Lungs,24.0,0.63,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Kidneys,1.0,0.92,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Kidneys,6.0,0.57,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Kidneys,24.0,0.1,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Blood,1.0,14.149,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Blood,6.0,8.318,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Blood,24.0,0.429,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Stomach,1.0,0.18003,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Stomach,6.0,0.1243,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Stomach,24.0,0.10612,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Intestine,1.0,0.83259,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Intestine,6.0,2.30071,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Intestine,24.0,0.6896,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Muscle,1.0,4.52043,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Muscle,6.0,4.05845,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Muscle,24.0,0.55495,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Bone,1.0,5.03245,0.15,40.87,0.0032092426187419,Very Poor,PEG,5000,Yes,5.87
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Bone,6.0,7.67747,0.5,57.73,0.007624275693809,Very Poor,PEG,5000,Yes,7.85
INPs-P9,Inorganic,Gold,Passive,Plate,130.5,Large,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,1.62,Bone,24.0,5.76759,0.55,56.38,0.0084291187739463,Very Poor,PEG,5000,Yes,8.87
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Tumor,1.0,0.15,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Tumor,6.0,0.11,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Tumor,24.0,0.22,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Heart,1.0,0.2029,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Heart,6.0,0.1081,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Heart,24.0,0.0532,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Liver,1.0,43.27,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Liver,6.0,59.17,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Liver,24.0,52.39,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Spleen,1.0,3.69,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Spleen,6.0,4.76,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Spleen,24.0,4.86,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Lungs,1.0,0.58,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Lungs,6.0,0.41,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Lungs,24.0,0.14,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Kidneys,1.0,0.42,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Kidneys,6.0,0.05,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Kidneys,24.0,0.07,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Blood,1.0,9.604,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Blood,6.0,0.772,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Blood,24.0,0.389,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Stomach,1.0,0.08632,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Stomach,6.0,0.17082,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Stomach,24.0,0.01635,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Intestine,1.0,0.83259,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Intestine,6.0,0.58948,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Intestine,24.0,0.77937,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Muscle,1.0,4.98559,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Muscle,6.0,0.40341,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Muscle,24.0,8.48011,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Bone,1.0,2.93419,0.15,43.27,0.0031942078364565,Very Poor,PEG,5000,Yes,3.69
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Bone,6.0,1.4667,0.11,59.17,0.0017206319411856,Very Poor,PEG,5000,Yes,4.76
INPs-P10,Inorganic,Gold,Passive,Rod,77.0,Optimal Range,0.0,Near Neutral,No,EMT-6 cell,Breast,100.0,0.25,Bone,24.0,4.30914,0.22,52.39,0.0038427947598253,Very Poor,PEG,5000,Yes,4.86
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Tumor,1.0,1.73,1.73,4.49,0.356701030927835,Moderately High,PEG,1000,Yes,0.36
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Tumor,12.0,2.59,2.59,3.39,0.7076502732240436,High,PEG,1000,Yes,0.27
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Tumor,24.0,5.18,5.18,3.26,1.501449275362319,High,PEG,1000,Yes,0.19
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Tumor,48.0,10.37,10.37,3.84,2.535452322738386,Exceptional,PEG,1000,Yes,0.25
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Heart,1.0,0.5769,1.73,4.49,0.356701030927835,Moderately High,PEG,1000,Yes,0.36
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Heart,12.0,0.4166,2.59,3.39,0.7076502732240436,High,PEG,1000,Yes,0.27
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Heart,24.0,0.1202,5.18,3.26,1.501449275362319,High,PEG,1000,Yes,0.19
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Heart,48.0,0.1122,10.37,3.84,2.535452322738386,Exceptional,PEG,1000,Yes,0.25
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Liver,1.0,4.49,1.73,4.49,0.356701030927835,Moderately High,PEG,1000,Yes,0.36
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Liver,12.0,3.39,2.59,3.39,0.7076502732240436,High,PEG,1000,Yes,0.27
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Liver,24.0,3.26,5.18,3.26,1.501449275362319,High,PEG,1000,Yes,0.19
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Liver,48.0,3.84,10.37,3.84,2.535452322738386,Exceptional,PEG,1000,Yes,0.25
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Spleen,1.0,0.36,1.73,4.49,0.356701030927835,Moderately High,PEG,1000,Yes,0.36
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Spleen,12.0,0.27,2.59,3.39,0.7076502732240436,High,PEG,1000,Yes,0.27
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Spleen,24.0,0.19,5.18,3.26,1.501449275362319,High,PEG,1000,Yes,0.19
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Spleen,48.0,0.25,10.37,3.84,2.535452322738386,Exceptional,PEG,1000,Yes,0.25
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Lungs,1.0,0.88,1.73,4.49,0.356701030927835,Moderately High,PEG,1000,Yes,0.36
INPs-P11,Inorganic,Gold,Passive,Spherical,5.5,Small,0.0,Near Neutral,No,MCF-7 cell,Breast,180.0,63.0,Lungs,12.0,0.85,2.59,3.39,0.7076502732240436,High,PEG,1000,Yes,0.27
