Fact_ID,NP_Key,Tumor_Key,Time_Key,Targeting_Key,Organ_Key,Administration_Key,Efficiency_Key,Biodistribution (%ID),Tumor_%ID,Liver_%ID,Spleen_%ID,Selectivity_Index
1243,49,28,24,2,10,7,2,0.1241999999999999,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1244,49,28,24,2,5,7,2,1.629,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1245,49,28,24,2,9,7,2,3.110400000000007,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1246,49,28,24,2,6,7,2,0.8654637362637334,0.4065671641791036,13.788837209302304,0.199751619186,0.0290642014833629
1247,50,28,23,2,15,5,1,4.74,0.0282419999999999,35.36,4.74,0.0007042892768079
1248,50,28,28,2,15,5,1,6.93,0.00603,50.07,6.93,0.0001057894736842
1249,50,28,29,2,15,5,1,5.65,0.018354,50.42,5.65,0.00032734082397
1250,50,28,23,2,7,5,1,35.36,0.0282419999999999,35.36,4.74,0.0007042892768079
1251,50,28,28,2,7,5,1,50.07,0.00603,50.07,6.93,0.0001057894736842
1252,50,28,29,2,7,5,1,50.42,0.018354,50.42,5.65,0.00032734082397
1253,50,28,23,2,6,5,1,0.12,0.0282419999999999,35.36,4.74,0.0007042892768079
1254,50,28,28,2,6,5,1,0.23,0.00603,50.07,6.93,0.0001057894736842
1255,50,28,29,2,6,5,1,0.12,0.018354,50.42,5.65,0.00032734082397
1256,50,28,23,2,4,5,1,0.0268,0.0282419999999999,35.36,4.74,0.0007042892768079
1257,50,28,28,2,4,5,1,0.0050249999999999,0.00603,50.07,6.93,0.0001057894736842
1258,50,28,29,2,4,5,1,0.008545,0.018354,50.42,5.65,0.00032734082397
1259,50,28,23,2,8,5,1,0.0294554999999999,0.0282419999999999,35.36,4.74,0.0007042892768079
1260,50,28,28,2,8,5,1,0.0075701,0.00603,50.07,6.93,0.0001057894736842
1261,50,28,29,2,8,5,1,0.0245061,0.018354,50.42,5.65,0.00032734082397
1262,50,28,23,2,3,5,1,0.0291389999999999,0.0282419999999999,35.36,4.74,0.0007042892768079
1263,50,28,28,2,3,5,1,0.0171105,0.00603,50.07,6.93,0.0001057894736842
1264,50,28,29,2,3,5,1,0.0171105,0.018354,50.42,5.65,0.00032734082397
1265,50,28,23,2,17,5,1,0.0282419999999999,0.0282419999999999,35.36,4.74,0.0007042892768079
1266,50,28,28,2,17,5,1,0.00603,0.00603,50.07,6.93,0.0001057894736842
1267,50,28,29,2,17,5,1,0.018354,0.018354,50.42,5.65,0.00032734082397
1268,51,29,11,2,7,21,1,11.3526026034,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1269,51,29,14,2,7,21,1,9.478712164,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1270,51,29,17,2,7,21,2,6.3417828208,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1271,51,29,20,2,7,21,2,4.4127779664,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1272,51,29,23,2,7,21,3,0.8900476572,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1273,51,29,24,2,7,21,2,0.710925781,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1274,51,29,11,2,15,21,1,0.0874871775555555,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1275,51,29,14,2,15,21,1,0.1170605675555555,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1276,51,29,17,2,15,21,2,0.083680702,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1277,51,29,20,2,15,21,2,0.0927576828888888,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1278,51,29,23,2,15,21,3,0.0746037203333333,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1279,51,29,24,2,15,21,2,0.0643555165555555,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1280,51,29,11,2,8,21,1,0.0139174840666666,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1281,51,29,14,2,8,21,1,0.0731562881333333,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1282,51,29,17,2,8,21,2,0.1476628248222222,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1283,51,29,20,2,8,21,2,0.1507163710222222,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1284,51,29,23,2,8,21,3,0.0438422410444444,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1285,51,29,24,2,8,21,2,0.0218567045111111,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1286,51,29,11,2,6,21,1,0.0569864676666666,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1287,51,29,14,2,6,21,1,0.1114734500444444,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1288,51,29,17,2,6,21,2,0.2958909339999999,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1289,51,29,20,2,6,21,2,0.4663373946444444,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1290,51,29,23,2,6,21,3,0.0751487938888888,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1291,51,29,24,2,6,21,2,0.0569864676666666,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1292,51,29,11,2,4,21,1,0.0024215244444444,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1293,51,29,14,2,4,21,1,0.0078593466666666,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1294,51,29,17,2,4,21,2,0.0040947,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1295,51,29,20,2,4,21,2,0.0040947,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1296,51,29,23,2,4,21,3,0.01329717,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1297,51,29,24,2,4,21,2,0.0095325233333333,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1298,51,29,11,2,3,21,1,0.01351251,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1299,51,29,14,2,3,21,1,0.01351251,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1300,51,29,17,2,3,21,2,0.01351251,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1301,51,29,20,2,3,21,2,0.031457327,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1302,51,29,23,2,3,21,3,0.140506586,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1303,51,29,24,2,3,21,2,0.0990954763333333,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1304,51,29,11,2,17,21,1,0.0148468106666666,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1305,51,29,14,2,17,21,1,0.0580147573333333,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1306,51,29,17,2,17,21,2,0.1503740826666666,0.1503740826666666,6.3417828208,0.083680702,0.0234028381194729
1307,51,29,20,2,17,21,2,0.1905303119999999,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1308,51,29,23,2,17,21,3,0.0670499066666666,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1309,51,29,24,2,17,21,2,0.018862432,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1310,51,29,1,2,1,21,1,88.54738822222222,0.0,0.0,0.0,0.0
1311,51,29,3,2,1,21,1,62.55779911111111,0.0,0.0,0.0,0.0
1312,51,29,4,2,1,21,1,38.03316844444445,0.0,0.0,0.0,0.0
1313,51,29,7,2,1,21,1,21.37596688888889,0.0,0.0,0.0,0.0
1314,51,29,9,2,1,21,1,12.911706888888888,0.0,0.0,0.0,0.0
1315,51,29,11,2,1,21,1,10.524361555555554,0.0148468106666666,11.3526026034,0.0874871775555555,0.0012977879501769
1316,51,29,14,2,1,21,1,7.160359111111111,0.0580147573333333,9.478712164,0.1170605675555555,0.0060458661283788
1317,51,29,19,2,1,21,1,7.080249555555556,0.0,0.0,0.0,0.0
1318,51,29,20,2,1,21,2,7.080249555555556,0.1905303119999999,4.4127779664,0.0927576828888888,0.0422880489315563
1319,51,29,23,2,1,21,3,3.230417555555555,0.0670499066666666,0.8900476572,0.0746037203333333,0.0695068790946185
1320,51,29,24,2,1,21,2,1.1450973333333334,0.018862432,0.710925781,0.0643555165555555,0.0243297910828918
1321,51,29,25,2,1,21,1,0.2361146666666667,0.0,0.0,0.0,0.0
1322,52,29,11,1,7,21,1,8.711770388000001,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1323,52,29,14,1,7,21,2,9.8422999068,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1324,52,29,17,1,7,21,2,6.852164696800001,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1325,52,29,20,1,7,21,4,4.9325717154,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1326,52,29,23,1,7,21,4,1.0287840564,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1327,52,29,24,1,7,21,3,0.8672798464000002,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1328,52,29,11,1,15,21,1,0.0773544823333333,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1329,52,29,14,1,15,21,2,0.1029480464444444,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1330,52,29,17,1,15,21,2,0.0811788078888889,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1331,52,29,20,1,15,21,4,0.0773544823333333,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1332,52,29,23,1,15,21,4,0.0552910648888888,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1333,52,29,24,1,15,21,3,0.0552910648888888,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1334,52,29,11,1,8,21,1,0.0159225150444444,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1335,52,29,14,1,8,21,2,0.0484418915555555,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1336,52,29,17,1,8,21,2,0.1208435219111111,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1337,52,29,20,1,8,21,4,0.0969141689555555,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1338,52,29,23,1,8,21,4,0.0699169520666666,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1339,52,29,24,1,8,21,3,0.0539640495555555,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1340,52,29,11,1,6,21,1,0.0125633691777777,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1341,52,29,14,1,6,21,2,0.0616912436222222,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1342,52,29,17,1,6,21,2,0.1599469999333333,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1343,52,29,20,1,6,21,4,0.2034602601555555,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1344,52,29,23,1,6,21,4,0.1108191217777777,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1345,52,29,24,1,6,21,3,0.0616912436222222,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1346,52,29,11,1,4,21,1,0.0037614877777777,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1347,52,29,14,1,4,21,2,0.00922481,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1348,52,29,17,1,4,21,2,0.0075437877777777,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1349,52,29,20,1,4,21,4,0.0075437877777777,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1350,52,29,23,1,4,21,4,0.0146881322222222,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1351,52,29,24,1,4,21,3,0.0075437877777777,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1352,52,29,11,1,3,21,1,0.0124129096666666,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1353,52,29,14,1,3,21,2,0.0248944996666666,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1354,52,29,17,1,3,21,2,0.017960283,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1355,52,29,20,1,3,21,4,0.0248944996666666,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1356,52,29,23,1,3,21,4,0.0789813933333333,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1357,52,29,24,1,3,21,3,0.0845287666666666,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1358,52,29,11,1,17,21,1,0.0352515173333333,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1359,52,29,14,1,17,21,2,0.124009496,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1360,52,29,17,1,17,21,2,0.2339483546666666,0.2339483546666666,6.852164696800001,0.0811788078888889,0.0337425016528391
1361,52,29,20,1,17,21,4,0.6888329866666667,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1362,52,29,23,1,17,21,4,0.3095943573333333,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1363,52,29,24,1,17,21,3,0.0665185333333333,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1364,52,29,1,1,1,21,1,88.87293333333332,0.0,0.0,0.0,0.0
1365,52,29,3,1,1,21,1,77.37023777777777,0.0,0.0,0.0,0.0
1366,52,29,4,1,1,21,1,74.33178044444443,0.0,0.0,0.0,0.0
1367,52,29,7,1,1,21,1,64.94514444444445,0.0,0.0,0.0,0.0
1368,52,29,9,1,1,21,1,49.53587488888888,0.0,0.0,0.0,0.0
1369,52,29,11,1,1,21,1,37.11078155555555,0.0352515173333333,8.711770388000001,0.0773544823333333,0.0040108108433321
1370,52,29,14,1,1,21,2,24.739958444444447,0.124009496,9.8422999068,0.1029480464444444,0.0124692211378746
1371,52,29,19,1,1,21,1,14.566012222222222,0.0,0.0,0.0,0.0
1372,52,29,20,1,1,21,4,13.068855333333335,0.6888329866666667,4.9325717154,0.0773544823333333,0.1374936395227377
1373,52,29,23,1,1,21,4,8.898214888888889,0.3095943573333333,1.0287840564,0.0552910648888888,0.2855838596916119
1374,52,29,24,1,1,21,3,3.497772444444444,0.0665185333333333,0.8672798464000002,0.0552910648888888,0.0721012688774272
1375,52,29,25,1,1,21,1,1.4124522222222222,0.0,0.0,0.0,0.0
1376,53,30,9,1,17,24,4,0.5,0.5,2.23,0.31,0.1968503937007873
1377,53,30,11,1,17,24,4,0.65,0.65,2.9,0.24,0.2070063694267516
1378,53,30,14,1,17,24,4,0.71,0.71,4.73,0.23,0.1431451612903225
1379,53,30,16,1,17,24,4,0.84,0.84,6.48,0.25,0.1248142644873699
1380,53,30,23,1,17,24,3,0.42,0.42,4.86,0.23,0.0825147347740667
1381,53,30,9,1,4,24,4,0.5586,0.5,2.23,0.31,0.1968503937007873
1382,53,30,11,1,4,24,4,0.5941,0.65,2.9,0.24,0.2070063694267516
1383,53,30,14,1,4,24,4,0.5852,0.71,4.73,0.23,0.1431451612903225
1384,53,30,16,1,4,24,4,0.4699,0.84,6.48,0.25,0.1248142644873699
1385,53,30,23,1,4,24,3,0.2217,0.42,4.86,0.23,0.0825147347740667
1386,53,30,9,1,7,24,4,2.23,0.5,2.23,0.31,0.1968503937007873
1387,53,30,11,1,7,24,4,2.9,0.65,2.9,0.24,0.2070063694267516
1388,53,30,14,1,7,24,4,4.73,0.71,4.73,0.23,0.1431451612903225
1389,53,30,16,1,7,24,4,6.48,0.84,6.48,0.25,0.1248142644873699
1390,53,30,23,1,7,24,3,4.86,0.42,4.86,0.23,0.0825147347740667
1391,53,30,9,1,15,24,4,0.31,0.5,2.23,0.31,0.1968503937007873
1392,53,30,11,1,15,24,4,0.24,0.65,2.9,0.24,0.2070063694267516
1393,53,30,14,1,15,24,4,0.23,0.71,4.73,0.23,0.1431451612903225
1394,53,30,16,1,15,24,4,0.25,0.84,6.48,0.25,0.1248142644873699
1395,53,30,23,1,15,24,3,0.23,0.42,4.86,0.23,0.0825147347740667
1396,53,30,9,1,8,24,4,0.35,0.5,2.23,0.31,0.1968503937007873
1397,53,30,11,1,8,24,4,0.65,0.65,2.9,0.24,0.2070063694267516
1398,53,30,14,1,8,24,4,0.72,0.71,4.73,0.23,0.1431451612903225
1399,53,30,16,1,8,24,4,0.66,0.84,6.48,0.25,0.1248142644873699
1400,53,30,23,1,8,24,3,0.58,0.42,4.86,0.23,0.0825147347740667
1401,53,30,9,1,6,24,4,0.13,0.5,2.23,0.31,0.1968503937007873
1402,53,30,11,1,6,24,4,0.24,0.65,2.9,0.24,0.2070063694267516
1403,53,30,14,1,6,24,4,0.28,0.71,4.73,0.23,0.1431451612903225
1404,53,30,16,1,6,24,4,0.68,0.84,6.48,0.25,0.1248142644873699
1405,53,30,23,1,6,24,3,0.9,0.42,4.86,0.23,0.0825147347740667
1406,53,30,7,1,11,24,1,19.608,0.0,0.0,0.0,0.0
1407,53,30,9,1,11,24,4,13.296,0.5,2.23,0.31,0.1968503937007873
1408,53,30,11,1,11,24,4,8.564,0.65,2.9,0.24,0.2070063694267516
1409,53,30,14,1,11,24,4,7.522,0.71,4.73,0.23,0.1431451612903225
1410,53,30,16,1,11,24,4,6.744,0.84,6.48,0.25,0.1248142644873699
1411,53,30,20,1,11,24,1,5.198,0.0,0.0,0.0,0.0
1412,53,30,23,1,11,24,3,2.895,0.42,4.86,0.23,0.0825147347740667
1413,54,30,9,1,17,24,4,0.4,0.4,2.63,0.33,0.1351351351351351
1414,54,30,11,1,17,24,4,0.55,0.55,3.65,0.45,0.1341463414634146
1415,54,30,14,1,17,24,3,0.59,0.59,5.61,0.45,0.0973597359735973
1416,54,30,16,1,17,24,3,0.64,0.64,8.51,0.43,0.0715883668903803
1417,54,30,23,1,17,24,2,0.32,0.32,6.48,0.3,0.0471976401179941
1418,54,30,9,1,4,24,4,0.5675,0.4,2.63,0.33,0.1351351351351351
1419,54,30,11,1,4,24,4,0.6473,0.55,3.65,0.45,0.1341463414634146
1420,54,30,14,1,4,24,3,0.6739,0.59,5.61,0.45,0.0973597359735973
1421,54,30,16,1,4,24,3,0.5675,0.64,8.51,0.43,0.0715883668903803
1422,54,30,23,1,4,24,2,0.3901,0.32,6.48,0.3,0.0471976401179941
1423,54,30,9,1,7,24,4,2.63,0.4,2.63,0.33,0.1351351351351351
1424,54,30,11,1,7,24,4,3.65,0.55,3.65,0.45,0.1341463414634146
1425,54,30,14,1,7,24,3,5.61,0.59,5.61,0.45,0.0973597359735973
1426,54,30,16,1,7,24,3,8.51,0.64,8.51,0.43,0.0715883668903803
1427,54,30,23,1,7,24,2,6.48,0.32,6.48,0.3,0.0471976401179941
1428,54,30,9,1,15,24,4,0.33,0.4,2.63,0.33,0.1351351351351351
1429,54,30,11,1,15,24,4,0.45,0.55,3.65,0.45,0.1341463414634146
1430,54,30,14,1,15,24,3,0.45,0.59,5.61,0.45,0.0973597359735973
1431,54,30,16,1,15,24,3,0.43,0.64,8.51,0.43,0.0715883668903803
1432,54,30,23,1,15,24,2,0.3,0.32,6.48,0.3,0.0471976401179941
1433,54,30,9,1,8,24,4,0.43,0.4,2.63,0.33,0.1351351351351351
1434,54,30,11,1,8,24,4,0.72,0.55,3.65,0.45,0.1341463414634146
1435,54,30,14,1,8,24,3,0.77,0.59,5.61,0.45,0.0973597359735973
1436,54,30,16,1,8,24,3,0.77,0.64,8.51,0.43,0.0715883668903803
1437,54,30,23,1,8,24,2,0.65,0.32,6.48,0.3,0.0471976401179941
1438,54,30,9,1,6,24,4,0.22,0.4,2.63,0.33,0.1351351351351351
1439,54,30,11,1,6,24,4,0.26,0.55,3.65,0.45,0.1341463414634146
1440,54,30,14,1,6,24,3,0.37,0.59,5.61,0.45,0.0973597359735973
1441,54,30,16,1,6,24,3,0.74,0.64,8.51,0.43,0.0715883668903803
1442,54,30,23,1,6,24,2,0.99,0.32,6.48,0.3,0.0471976401179941
1443,54,30,7,1,11,24,1,12.635,0.0,0.0,0.0,0.0
1444,54,30,9,1,11,24,4,9.875,0.4,2.63,0.33,0.1351351351351351
1445,54,30,11,1,11,24,4,6.064,0.55,3.65,0.45,0.1341463414634146
1446,54,30,14,1,11,24,3,5.417,0.59,5.61,0.45,0.0973597359735973
1447,54,30,16,1,11,24,3,4.902,0.64,8.51,0.43,0.0715883668903803
1448,54,30,20,1,11,24,1,3.75,0.0,0.0,0.0,0.0
1449,54,30,23,1,11,24,2,2.368,0.32,6.48,0.3,0.0471976401179941
1450,55,30,9,2,17,24,3,0.27,0.27,3.24,0.49,0.0723860589812332
1451,55,30,11,2,17,24,3,0.29,0.29,4.25,0.55,0.0604166666666666
1452,55,30,14,2,17,24,2,0.31,0.31,6.01,0.61,0.0468277945619335
1453,55,30,16,2,17,24,2,0.35,0.35,9.32,0.88,0.034313725490196
1454,55,30,23,2,17,24,3,0.42,0.42,6.28,0.57,0.0613138686131386
1455,55,30,9,2,4,24,3,0.6739,0.27,3.24,0.49,0.0723860589812332
1456,55,30,11,2,4,24,3,0.7359,0.29,4.25,0.55,0.0604166666666666
1457,55,30,14,2,4,24,2,0.9221,0.31,6.01,0.61,0.0468277945619335
1458,55,30,16,2,4,24,2,0.8601,0.35,9.32,0.88,0.034313725490196
1459,55,30,23,2,4,24,3,0.4788,0.42,6.28,0.57,0.0613138686131386
1460,55,30,9,2,7,24,3,3.24,0.27,3.24,0.49,0.0723860589812332
1461,55,30,11,2,7,24,3,4.25,0.29,4.25,0.55,0.0604166666666666
1462,55,30,14,2,7,24,2,6.01,0.31,6.01,0.61,0.0468277945619335
1463,55,30,16,2,7,24,2,9.32,0.35,9.32,0.88,0.034313725490196
1464,55,30,23,2,7,24,3,6.28,0.42,6.28,0.57,0.0613138686131386
1465,55,30,9,2,15,24,3,0.49,0.27,3.24,0.49,0.0723860589812332
1466,55,30,11,2,15,24,3,0.55,0.29,4.25,0.55,0.0604166666666666
1467,55,30,14,2,15,24,2,0.61,0.31,6.01,0.61,0.0468277945619335
1468,55,30,16,2,15,24,2,0.88,0.35,9.32,0.88,0.034313725490196
1469,55,30,23,2,15,24,3,0.57,0.42,6.28,0.57,0.0613138686131386
1470,55,30,9,2,8,24,3,0.58,0.27,3.24,0.49,0.0723860589812332
1471,55,30,11,2,8,24,3,0.64,0.29,4.25,0.55,0.0604166666666666
1472,55,30,14,2,8,24,2,0.86,0.31,6.01,0.61,0.0468277945619335
1473,55,30,16,2,8,24,2,1.12,0.35,9.32,0.88,0.034313725490196
1474,55,30,23,2,8,24,3,0.94,0.42,6.28,0.57,0.0613138686131386
1475,55,30,9,2,6,24,3,0.26,0.27,3.24,0.49,0.0723860589812332
1476,55,30,11,2,6,24,3,0.53,0.29,4.25,0.55,0.0604166666666666
1477,55,30,14,2,6,24,2,1.07,0.31,6.01,0.61,0.0468277945619335
1478,55,30,16,2,6,24,2,1.2,0.35,9.32,0.88,0.034313725490196
1479,55,30,23,2,6,24,3,1.27,0.42,6.28,0.57,0.0613138686131386
1480,55,30,7,2,11,24,1,17.767,0.0,0.0,0.0,0.0
1481,55,30,9,2,11,24,3,11.454,0.27,3.24,0.49,0.0723860589812332
1482,55,30,11,2,11,24,3,7.117,0.29,4.25,0.55,0.0604166666666666
1483,55,30,14,2,11,24,2,6.206,0.31,6.01,0.61,0.0468277945619335
1484,55,30,16,2,11,24,2,5.428,0.35,9.32,0.88,0.034313725490196
1485,55,30,20,2,11,24,1,3.881,0.0,0.0,0.0,0.0
1486,55,30,23,2,11,24,3,2.237,0.42,6.28,0.57,0.0613138686131386
1487,56,31,7,2,17,31,3,0.3,0.3,2.94,0.27,0.0934579439252336
1488,56,31,9,2,17,31,3,0.49,0.49,4.97,0.54,0.0889292196007259
1489,56,31,13,2,17,31,3,0.74,0.74,7.26,0.57,0.0945083014048531
1490,56,31,16,2,17,31,3,0.73,0.73,8.64,0.74,0.0778251599147121
1491,56,31,18,2,17,31,3,0.77,0.77,8.05,0.68,0.0882016036655211
1492,56,31,23,2,17,31,3,0.57,0.57,9.62,1.13,0.0530232558139534
1493,56,31,7,2,4,31,3,0.9088,0.3,2.94,0.27,0.0934579439252336
1494,56,31,9,2,4,31,3,0.7031,0.49,4.97,0.54,0.0889292196007259
1495,56,31,13,2,4,31,3,0.5638,0.74,7.26,0.57,0.0945083014048531
1496,56,31,16,2,4,31,3,0.5439,0.73,8.64,0.74,0.0778251599147121
1497,56,31,18,2,4,31,3,0.4046,0.77,8.05,0.68,0.0882016036655211
1498,56,31,23,2,4,31,3,0.1957,0.57,9.62,1.13,0.0530232558139534
1499,56,31,7,2,7,31,3,2.94,0.3,2.94,0.27,0.0934579439252336
1500,56,31,9,2,7,31,3,4.97,0.49,4.97,0.54,0.0889292196007259
1501,56,31,13,2,7,31,3,7.26,0.74,7.26,0.57,0.0945083014048531
1502,56,31,16,2,7,31,3,8.64,0.73,8.64,0.74,0.0778251599147121
1503,56,31,18,2,7,31,3,8.05,0.77,8.05,0.68,0.0882016036655211
1504,56,31,23,2,7,31,3,9.62,0.57,9.62,1.13,0.0530232558139534
1505,56,31,7,2,15,31,3,0.27,0.3,2.94,0.27,0.0934579439252336
1506,56,31,9,2,15,31,3,0.54,0.49,4.97,0.54,0.0889292196007259
1507,56,31,13,2,15,31,3,0.57,0.74,7.26,0.57,0.0945083014048531
1508,56,31,16,2,15,31,3,0.74,0.73,8.64,0.74,0.0778251599147121
1509,56,31,18,2,15,31,3,0.68,0.77,8.05,0.68,0.0882016036655211
1510,56,31,23,2,15,31,3,1.13,0.57,9.62,1.13,0.0530232558139534
1511,56,31,7,2,6,31,3,2.73,0.3,2.94,0.27,0.0934579439252336
1512,56,31,9,2,6,31,3,2.23,0.49,4.97,0.54,0.0889292196007259
1513,56,31,13,2,6,31,3,1.44,0.74,7.26,0.57,0.0945083014048531
1514,56,31,16,2,6,31,3,1.14,0.73,8.64,0.74,0.0778251599147121
1515,56,31,18,2,6,31,3,0.92,0.77,8.05,0.68,0.0882016036655211
1516,56,31,23,2,6,31,3,0.37,0.57,9.62,1.13,0.0530232558139534
1517,56,31,7,2,11,31,3,54.155,0.3,2.94,0.27,0.0934579439252336
1518,56,31,9,2,11,31,3,36.685,0.49,4.97,0.54,0.0889292196007259
1519,56,31,13,2,11,31,3,23.91,0.74,7.26,0.57,0.0945083014048531
1520,56,31,16,2,11,31,3,19.986,0.73,8.64,0.74,0.0778251599147121
1521,56,31,18,2,11,31,3,14.096,0.77,8.05,0.68,0.0882016036655211
1522,56,31,23,2,11,31,3,7.639,0.57,9.62,1.13,0.0530232558139534
1523,57,31,7,1,17,31,3,0.49,0.49,8.64,0.45,0.0539053905390539
1524,57,31,9,1,17,31,2,0.68,0.68,14.72,0.78,0.0438709677419354
1525,57,31,13,1,17,31,2,0.91,0.91,18.98,0.99,0.0455683525287931
1526,57,31,16,1,17,31,2,0.88,0.88,18.91,1.01,0.0441767068273092
1527,57,31,18,1,17,31,2,0.79,0.79,21.53,1.16,0.0348171000440722
1528,57,31,23,1,17,31,2,0.63,0.63,22.84,1.52,0.0258620689655172
1529,57,31,7,1,4,31,3,0.995,0.49,8.64,0.45,0.0539053905390539
1530,57,31,9,1,4,31,2,0.7164,0.68,14.72,0.78,0.0438709677419354
1531,57,31,13,1,4,31,2,0.534,0.91,18.98,0.99,0.0455683525287931
1532,57,31,16,1,4,31,2,0.3914,0.88,18.91,1.01,0.0441767068273092
